C,NEMP.WORLD,PREDISPATCH,AEMO,PUBLIC,2026/09/04,03:32:05,0000000535965578,,0000000535965573
I,PREDISPATCH,CASESOLUTION,2,PREDISPATCHSEQNO,RUNNO,SOLUTIONSTATUS,SPDVERSION,NONPHYSICALLOSSES,TOTALOBJECTIVE,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALASPROFILEVIOLATION,TOTALENERGYCONSTRVIOLATION,TOTALENERGYOFFERVIOLATION,LASTCHANGED,INTERVENTION
D,PREDISPATCH,CASESOLUTION,2,"2026/09/04 04:00:00",1,2,,0,-540471836.4080,0,0,0,0,0,,,,,0,0,0,"2026/09/04 03:31:55",0
I,PDREGION,,5,PREDISPATCHSEQNO,RUNNO,REGIONID,PERIODID,RRP,EEP,TOTALDEMAND,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE60SECRRP,RAISE5MINRRP,RAISEREGRRP,LOWER6SECRRP,LOWER60SECRRP,LOWER5MINRRP,LOWERREGRRP,RAISE6SECACTUALAVAILABILITY,RAISE60SECACTUALAVAILABILITY,RAISE5MINACTUALAVAILABILITY,RAISEREGACTUALAVAILABILITY,LOWER6SECACTUALAVAILABILITY,LOWER60SECACTUALAVAILABILITY,LOWER5MINACTUALAVAILABILITY,LOWERREGACTUALAVAILABILITY,DECAVAILABILITY,LORSURPLUS,LRCSURPLUS,INTERVENTION,LOWER1SECLOCALDISPATCH,RAISE1SECLOCALDISPATCH,RAISE1SECACTUALAVAILABILITY,LOWER1SECACTUALAVAILABILITY,SS_SOLAR_AVAILABILITY,SS_WIND_AVAILABILITY,RAISE1SECRRP,LOWER1SECRRP
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLBTX_CLBTX,"2026/09/05 03:30:00",775.93057,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLBTX_CLBTX,"2026/09/05 04:00:00",785.29822,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 04:00:00",3190.50376,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 04:30:00",3183.43027,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 05:00:00",3202.29696,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 05:30:00",3222.22115,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 06:00:00",3247.57878,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 06:30:00",3269.02183,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 07:00:00",3166.43976,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 07:30:00",3084.16567,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 08:00:00",2965.08632,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 08:30:00",2832.92428,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 09:00:00",2782.04314,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 09:30:00",2741.41308,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 10:00:00",2687.62127,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 10:30:00",2642.78451,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 11:00:00",2586.47496,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 11:30:00",2537.61453,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 12:00:00",2531.97321,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 12:30:00",2503.54368,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 13:00:00",2523.15929,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 13:30:00",2536.50554,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 14:00:00",2553.65735,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 14:30:00",2616.47516,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 15:00:00",2688.41417,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 15:30:00",2752.86878,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 16:00:00",2840.15482,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 16:30:00",2905.74338,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 17:00:00",3018.30139,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 17:30:00",3142.0331,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 18:00:00",3189.49906,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 18:30:00",3299.55538,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 19:00:00",3314.22138,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 19:30:00",3283.78093,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 20:00:00",3253.20145,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 20:30:00",3199.72607,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 21:00:00",3199.95867,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 21:30:00",3168.09043,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 22:00:00",3140.56972,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 22:30:00",3108.15621,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 23:00:00",3107.42566,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/04 23:30:00",3084.16265,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/05 00:00:00",3028.66032,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/05 00:30:00",3018.71384,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/05 01:00:00",2973.44372,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/05 01:30:00",2979.12929,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/05 02:00:00",2947.00356,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/05 02:30:00",2946.99324,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/05 03:00:00",2920.70729,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/05 03:30:00",2947.37895,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_BCRG,"2026/09/05 04:00:00",2933.93986,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 04:00:00",3064.85903,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 04:30:00",3058.56929,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 05:00:00",3078.21511,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 05:30:00",3099.95887,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 06:00:00",3122.97389,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 06:30:00",3142.33946,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 07:00:00",3039.22607,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 07:30:00",2949.64116,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 08:00:00",2818.83109,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 08:30:00",2677.01716,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 09:00:00",2617.79355,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 09:30:00",2572.209,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 10:00:00",2514.77436,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 10:30:00",2467.32977,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 11:00:00",2407.13161,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 11:30:00",2358.79942,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 12:00:00",2352.13256,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 12:30:00",2326.05684,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 13:00:00",2348.79219,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 13:30:00",2366.82765,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 14:00:00",2386.33217,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 14:30:00",2455.65814,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 15:00:00",2532.82129,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 15:30:00",2603.53898,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 16:00:00",2696.30528,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 16:30:00",2772.31207,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 17:00:00",2898.38342,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 17:30:00",3031.4117,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 18:00:00",3085.90367,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 18:30:00",3196.48372,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 19:00:00",3213.73328,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 19:30:00",3181.19969,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 20:00:00",3147.24146,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 20:30:00",3091.16726,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 21:00:00",3089.59162,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 21:30:00",3053.0578,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 22:00:00",3020.61287,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 22:30:00",2984.82467,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 23:00:00",2979.67744,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/04 23:30:00",2952.2568,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/05 00:00:00",2895.98354,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/05 00:30:00",2881.62574,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/05 01:00:00",2833.23478,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/05 01:30:00",2837.6189,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/05 02:00:00",2804.19166,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/05 02:30:00",2804.70284,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/05 03:00:00",2778.4134,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/05 03:30:00",2802.99865,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CLWU_LCCP,"2026/09/05 04:00:00",2790.07761,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 04:00:00",2275.16308,-3.78658,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 04:30:00",2276.20246,-16.42391,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 05:00:00",2283.05471,-20.64414,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 05:30:00",2302.49877,-40.15038,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 06:00:00",2318.01637,-40.16541,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 06:30:00",2341.28437,-46.94599,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 07:00:00",2348.85655,-62.57143,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 07:30:00",2335.08255,-26.81806,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 08:00:00",2263.40704,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 08:30:00",2188.96798,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 09:00:00",2140.44005,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 09:30:00",2110.97981,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 10:00:00",2062.12785,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 10:30:00",2042.90352,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 11:00:00",2020.66136,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 11:30:00",2002.85304,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 12:00:00",1970.18835,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 12:30:00",1950.41592,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 13:00:00",1954.12351,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 13:30:00",1967.69375,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 14:00:00",1974.45718,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 14:30:00",2019.63084,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 15:00:00",2067.97725,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 15:30:00",2125.48207,-0.79152,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 16:00:00",2177.69399,-0.86573,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 16:30:00",2216.82463,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 17:00:00",2309.32088,-84.70852,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 17:30:00",2421.12917,-6.23318,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 18:00:00",2449.03571,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 18:30:00",2462.5509,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 19:00:00",2462.72909,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 19:30:00",2474.08332,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 20:00:00",2465.44892,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 20:30:00",2446.98189,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 21:00:00",2433.03566,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 21:30:00",2405.2675,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 22:00:00",2374.19898,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 22:30:00",2351.44625,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 23:00:00",2324.53162,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/04 23:30:00",2284.14348,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/05 00:00:00",2252.9778,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/05 00:30:00",2226.15289,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/05 01:00:00",2191.1203,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/05 01:30:00",2182.09185,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/05 02:00:00",2173.51045,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/05 02:30:00",2169.91168,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/05 03:00:00",2160.75439,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/05 03:30:00",2166.57954,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_CPWU_CLWU,"2026/09/05 04:00:00",2159.32539,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_DRLCLB_NIL,"2026/09/04 04:00:00",170.84256,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_DRLCLB_NIL,"2026/09/04 04:30:00",171.68592,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_DRLCLB_NIL,"2026/09/04 05:00:00",172.46904,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_DRLCLB_NIL,"2026/09/04 05:30:00",173.7642,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_DRLCLB_NIL,"2026/09/04 06:00:00",174.6678,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_DRLCLB_NIL,"2026/09/04 06:30:00",176.11356,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_DRLCLB_NIL,"2026/09/04 07:00:00",175.54128,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_DRLCLB_NIL,"2026/09/04 07:30:00",173.34252,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_DRLCLB_NIL,"2026/09/04 08:00:00",169.12572,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_DRLCLB_NIL,"2026/09/04 08:30:00",164.63784,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_DRLCLB_NIL,"2026/09/04 09:00:00",160.14996,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_DRLCLB_NIL,"2026/09/04 09:30:00",156.86688,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_DRLCLB_NIL,"2026/09/04 10:00:00",154.638,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_DRLCLB_NIL,"2026/09/04 10:30:00",152.71032,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_DRLCLB_NIL,"2026/09/04 11:00:00",152.0778,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_DRLCLB_NIL,"2026/09/04 11:30:00",151.65612,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_DRLCLB_NIL,"2026/09/04 12:00:00",151.626,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_DRLCLB_NIL,"2026/09/04 12:30:00",152.31876,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_DRLCLB_NIL,"2026/09/04 13:00:00",152.43924,0,0,0
D,PDCONS,,2,"2026/09/04 04:00:00",1,Q>NIL_DRLCLB_NIL,"2026/09/04 13:30:00",153.76452,0,0,0
